x	2008_LiDAR
4190.488737	2004.68
4191.512367	2001.64
4192.535996	1998.97
4193.559626	1996.18
4194.583256	1993.67
4195.606886	1993.16
4196.630516	1992.08
4197.654146	1992.18
4198.677776	1991.97
4199.701405	1992.13
4200.725035	1994.05
4201.748665	1993.77
4202.772295	1993.77
4203.795925	1993.94
4204.819555	1994.19
4205.843185	1988.19
4206.866814	1990.69
4207.890444	1990.04
4208.914074	1991.65
4209.937704	1990.87
4210.961334	1992.14
4211.984964	1992.52
4213.008594	1992.16
4214.032223	1991.28
4215.055853	1990.95
4216.079483	1990.55
4217.103113	1990.16
4218.126743	1989.81
4219.150373	1989.27
4220.174003	1989.17
4221.197632	1988.52
4222.221262	1987.99
4223.244892	1987.76
4224.268522	1987.56
4225.292152	1987.12
4226.315782	1987.01
4227.339412	1986.93
4228.363041	1986.74
4229.386671	1986.58
4230.410301	1986.37
4231.433931	1986.14
4232.457561	1985.96
4233.481191	1985.82
4234.504821	1985.76
4235.52845	1985.61
4236.55208	1985.46
4237.57571	1985.43
4238.59934	1985.26
4239.62297	1985.02
4240.6466	1984.93
4241.67023	1984.76
4242.693859	1984.56
4243.717489	1984.37
4244.741119	1984.2
4245.764749	1984.06
4246.788379	1983.93
4247.812009	1983.77
4248.835639	1983.68
4249.859268	1983.44
4250.882898	1983.24
4251.906528	1983.04
4252.930158	1982.8
4253.953788	1982.55
4254.977418	1982.35
4256.001048	1982.18
4257.024677	1981.9
4258.048307	1981.68
4259.071937	1981.48
4260.095567	1981.23
4261.119197	1980.99
4262.142827	1980.74
4263.166457	1980.55
4264.190086	1980.23
4265.213716	1979.98
4266.237346	1979.68
4267.260976	1979.42
4268.284606	1979.16
4269.308236	1978.85
4270.331866	1978.54
4271.355495	1978.23
4272.379125	1977.98
4273.402755	1977.7
4274.426385	1977.36
4275.450015	1977
4276.473645	1976.71
4277.497275	1976.52
4278.520904	1976.28
4279.544534	1975.92
4280.568164	1975.52
4281.591794	1975.23
4282.615424	1974.94
4283.639054	1974.71
4284.662684	1974.4
4285.686313	1974.21
4286.709943	1973.97
4287.733573	1973.92
4288.757203	1973.7
4289.780833	1973.63
4290.804463	1972.9
4291.828093	1972.52
4292.851722	1972.04
4293.876746	1971.76
4294.90177	1971.28
4295.926793	1970.91
4296.951817	1970.53
4297.97684	1970.18
4299.001864	1969.7
4300.026888	1969.4
4301.051911	1969.03
4302.076935	1968.66
4303.101958	1968.35
4304.126982	1967.98
4305.152005	1967.59
4306.177029	1967.19
4307.202053	1966.87
4308.227076	1966.52
4309.2521	1966.15
4310.277123	1965.67
4311.302147	1965.18
4312.32717	1964.81
4313.352194	1964.41
4314.377218	1964.01
4315.402241	1963.4
4316.427265	1963.05
4317.452288	1962.71
4318.477312	1962.35
4319.502336	1962.04
4320.527359	1961.74
4321.552383	1961.45
4322.577406	1961.16
4323.60243	1960.8
4324.627453	1960.36
4325.652477	1960.03
4326.677501	1959.71
4327.702524	1959.35
4328.727548	1958.94
4329.752571	1958.6
4330.777595	1958.28
4331.802618	1957.96
4332.827642	1957.78
4333.852666	1957.45
4334.877689	1957.1
4335.902713	1956.78
4336.927736	1956.54
4337.95276	1956.22
4338.977784	1955.86
4340.002807	1955.52
4341.027831	1955.27
4342.052854	1954.97
4343.077878	1954.66
4344.102901	1954.25
4345.127925	1953.99
4346.152949	1953.74
4347.177972	1953.42
4348.202996	1952.94
4349.228019	1952.71
4350.253043	1952.42
4351.278066	1952.1
4352.30309	1951.9
4353.328114	1951.51
4354.353137	1951.25
4355.378161	1951.02
4356.403184	1950.82
4357.428208	1950.5
4358.453232	1950.24
4359.478255	1949.91
4360.503279	1949.58
4361.528302	1949.36
4362.553326	1949.06
4363.578349	1948.9
4364.603373	1948.75
4365.628397	1948.54
4366.65342	1948.28
4367.678444	1948.07
4368.703467	1947.84
4369.728491	1947.69
4370.753514	1947.52
4371.778538	1947.25
4372.803562	1947.08
4373.828585	1947.04
4374.853609	1947.01
4375.878632	1946.78
4376.903656	1946.67
4377.92868	1946.54
4378.953703	1946.4
4379.978727	1946.24
4381.00375	1945.96
4382.028774	1945.82
4383.053797	1945.71
4384.078821	1945.63
4385.103845	1945.4
4386.128868	1945.29
4387.153892	1945.18
4388.178915	1945.03
4389.203939	1944.87
4390.228962	1944.65
4391.253986	1944.47
4392.27901	1944.3
4393.304033	1944.16
4394.329057	1944.04
4395.35408	1943.75
4396.379104	1943.58
4397.404128	1943.43
4398.429151	1943.36
4399.454175	1943.09
4400.479198	1943
4401.504222	1942.89
4402.529245	1942.74
4403.554269	1942.61
4404.579293	1942.4
4405.604316	1942.21
4406.62934	1942.06
4407.654363	1941.9
4408.679387	1941.66
4409.704411	1941.52
4410.729434	1941.39
4411.754458	1941.21
4412.779481	1941.04
4413.804505	1940.79
4414.829528	1940.61
4415.854552	1940.44
4416.879576	1940.3
4417.904599	1940.09
4418.929623	1939.93
4419.954646	1939.79
4420.97967	1939.62
4422.004693	1939.46
4423.029717	1939.3
4424.054741	1939.12
4425.079764	1938.97
4426.104788	1938.81
4427.129811	1938.61
4428.154835	1938.45
4429.179859	1938.22
4430.204882	1938.02
4431.229906	1937.79
4432.254929	1937.61
4433.279953	1937.41
4434.304976	1937.23
4435.33	1937.07
4436.355024	1936.93
4437.380047	1936.71
4438.405071	1936.53
4439.430094	1936.38
4440.455118	1936.2
4441.480141	1936.01
4442.505165	1935.82
4443.530189	1935.62
4444.555212	1935.38
4445.580236	1935.15
4446.605259	1934.97
4447.630283	1934.78
4448.655307	1934.58
4449.68033	1934.36
4450.705354	1934.14
4451.730377	1933.95
4452.755401	1933.72
4453.780424	1933.49
4454.805448	1933.28
4455.830472	1933.17
4456.855495	1932.99
4457.880519	1932.8
4458.905542	1932.56
4459.930566	1932.29
4460.955589	1932.15
4461.980613	1931.91
4463.005637	1931.74
4464.03066	1931.45
4465.055684	1931.25
4466.080707	1931.06
4467.105731	1930.86
4468.130755	1930.64
4469.155778	1930.5
4470.180802	1930.27
4471.205825	1930.04
4472.230849	1929.8
4473.255872	1929.6
4474.280896	1929.55
4475.30592	1929.38
4476.330943	1929.02
4477.355967	1928.72
4478.38099	1928.4
4479.406014	1927.89
4480.431037	1927.61
4481.456061	1927.36
4482.481085	1927.08
4483.506108	1926.93
4484.531132	1926.89
4485.556155	1926.79
4486.581179	1926.66
4487.606203	1926.5
4488.631226	1926.26
4489.65625	1926.02
4490.681273	1925.71
4491.706297	1925.45
4492.73132	1925.17
4493.756344	1924.98
4494.781368	1924.74
4495.806391	1924.53
4496.831415	1924.5
4497.856438	1924.08
4498.881462	1923.84
4499.906486	1923.55
4500.931509	1923.3
4501.956533	1923.12
4502.981556	1922.84
4504.00658	1922.53
4505.031603	1922.18
4506.056627	1921.95
4507.081651	1921.46
4508.106674	1921.27
4509.131698	1920.82
4510.156721	1920.53
4511.181745	1920.47
4512.206768	1920.3
4513.231792	1919.9
4514.256816	1919.5
4515.281839	1919.23
4516.306863	1919.19
4517.331886	1918.53
4518.35691	1918.36
4519.381934	1917.95
4520.406957	1917.74
4521.431981	1916.87
4522.457004	1916.44
4523.482028	1916.37
4524.507051	1916.3
4525.532075	1915.97
4526.557099	1915.91
4527.582122	1915.89
4528.607146	1915.43
4529.632169	1914.84
4530.657193	1914.82
4531.682216	1914.37
4532.70724	1913.91
4533.732264	1913.51
4534.757287	1913.37
4535.782311	1912.88
4536.807334	1912.48
4537.832358	1912.14
4538.857382	1911.84
4539.882405	1911.45
4540.907429	1911.01
4541.932452	1910.71
4542.957476	1910.47
4543.982499	1910.3
4545.007523	1910
4546.032547	1909.5
4547.05757	1908.85
4548.082594	1909.03
4549.107617	1907.93
4550.132641	1907.73
4551.157664	1907.47
4552.182688	1907.23
4553.207712	1907.09
4554.232735	1906.56
4555.257759	1906.12
4556.282782	1905.6
4557.307806	1905.59
4558.33283	1904.92
4559.357853	1904.53
4560.382877	1904.02
4561.4079	1903.55
4562.432924	1903.51
4563.457947	1903.15
4564.482971	1902.89
4565.507995	1902.61
4566.533018	1902.24
4567.558042	1901.99
4568.583065	1901.69
4569.608089	1901.11
4570.633112	1900.51
4571.658136	1899.8
4572.68316	1899.5
4573.708183	1899.21
4574.733207	1898.91
4575.75823	1898.5
4576.783254	1898.25
4577.808278	1897.85
4578.833301	1897.59
4579.858325	1897.3
4580.883348	1897.09
4581.908372	1896.73
4582.933395	1896.23
4583.958419	1895.73
4584.983443	1895.47
4586.008466	1895.31
4587.03349	1894.87
4588.058513	1894.41
4589.083537	1893.97
4590.10856	1893.8
4591.133584	1893.42
4592.158608	1893.07
4593.183631	1892.77
4594.208655	1892.36
4595.233678	1892.04
4596.258702	1891.63
4597.283726	1891.16
4598.308749	1890.76
4599.333773	1890.46
4600.358796	1890.06
4601.38382	1889.78
4602.408843	1889.45
4603.433867	1889.05
4604.458891	1888.72
4605.483914	1888.31
4606.508938	1887.93
4607.533961	1887.67
4608.558985	1887.41
4609.584009	1887.07
4610.609032	1886.72
4611.634056	1886.36
4612.659079	1885.92
4613.684103	1885.73
4614.709126	1885.36
4615.73415	1885.02
4616.759174	1884.7
4617.828048	1884.51
4618.896922	1884.25
4619.965796	1883.95
4621.03467	1883.75
4622.103544	1883.44
4623.172418	1883.19
4624.241292	1882.8
4625.310166	1882.54
4626.37904	1882.38
4627.447914	1882.06
4628.516788	1881.76
4629.585662	1881.54
4630.654536	1881.3
4631.723411	1880.85
4632.792285	1880.62
4633.861159	1880.31
4634.930033	1880.12
4635.998907	1879.95
4637.067781	1879.74
4638.136655	1879.55
4639.205529	1879.17
4640.274403	1878.79
4641.343277	1878.68
4642.412151	1878.41
4643.481025	1878.2
4644.549899	1877.92
4645.618773	1877.57
4646.687648	1877.39
4647.756522	1877.13
4648.825396	1876.87
4649.89427	1876.69
4650.963144	1876.35
4652.032018	1876.14
4653.100892	1875.8
4654.169766	1875.56
4655.23864	1875.58
4656.307514	1875.25
4657.376388	1874.9
4658.445262	1874.75
4659.514136	1874.56
4660.58301	1874.34
4661.651884	1874.08
4662.720759	1873.85
4663.789633	1873.68
4664.858507	1873.46
4665.927381	1873.14
4666.996255	1872.94
4668.065129	1872.68
4669.134003	1872.49
4670.202877	1872.27
4671.271751	1872.01
4672.340625	1871.94
4673.409499	1871.67
4674.478373	1871.39
4675.547247	1871.28
4676.616121	1870.93
4677.684996	1870.78
4678.75387	1870.54
4679.822744	1870.29
4680.891618	1870.17
4681.960492	1869.93
4683.029366	1869.61
4684.09824	1869.4
4685.167114	1868.88
4686.235988	1868.71
4687.304862	1868.56
4688.373736	1868.2
4689.44261	1868.07
4690.511484	1867.85
4691.580358	1867.63
4692.649232	1867.29
4693.718107	1867.04
4694.786981	1866.76
4695.855855	1866.47
4696.924729	1866.21
4697.993603	1866.02
4699.062477	1865.76
4700.131351	1865.52
4701.200225	1865.27
4702.269099	1865.04
4703.337973	1864.78
4704.406847	1864.7
4705.475721	1864.44
4706.544595	1864.2
4707.613469	1863.85
4708.682344	1863.44
4709.751218	1862.96
4710.820092	1862.73
4711.888966	1862.45
4712.95784	1862.39
4714.026714	1862.07
4715.095588	1861.75
4716.164462	1861.48
4717.233336	1861.3
4718.30221	1861.16
4719.371084	1860.95
4720.439958	1860.61
4721.508832	1860.31
4722.577706	1860.08
4723.64658	1859.88
4724.715455	1859.53
4725.784329	1859.3
4726.853203	1859.34
4727.922077	1859.03
4728.990951	1858.58
4730.059825	1858.23
4731.128699	1857.91
4732.197573	1857.62
4733.266447	1857.25
4734.335321	1857.08
4735.404195	1856.49
4736.473069	1856.2
4737.541943	1856.09
4738.610817	1856.08
4739.679692	1855.8
4740.748566	1855.45
4741.81744	1855.19
4742.886314	1854.99
4743.955188	1854.67
4745.024062	1854.52
4746.092936	1854.23
4747.16181	1853.91
4748.230684	1853.54
4749.299558	1853.33
4750.368432	1853.08
4751.437306	1852.78
4752.50618	1852.35
4753.575054	1852.07
4754.643929	1851.8
4755.712803	1851.52
4756.781677	1851.13
4757.850551	1850.83
4758.919425	1850.53
4759.988299	1850.23
4761.057173	1849.95
4762.126047	1849.69
4763.194921	1849.27
4764.263795	1849.05
4765.332669	1848.74
4766.401543	1848.45
4767.470417	1848.12
4768.539291	1847.77
4769.608165	1847.46
4770.67704	1847.05
4771.745914	1846.79
4772.814788	1846.52
4773.883662	1846.18
4774.952536	1845.84
4776.02141	1845.57
4777.090284	1845.2
4778.159158	1844.78
4779.228032	1844.43
4780.296906	1844.08
4781.36578	1843.88
4782.434654	1843.53
4783.503528	1843.14
4784.572402	1842.92
4785.641277	1842.71
4786.710151	1842.44
4787.779025	1842.29
4788.847899	1841.94
4789.916773	1841.74
4790.985647	1841.37
4792.054521	1840.97
4793.123395	1840.76
4794.192269	1840.39
4795.261143	1839.96
4796.330017	1839.78
4797.398891	1839.44
4798.467765	1839.17
4799.536639	1838.89
4800.605513	1838.6
4801.674388	1838.51
4802.743262	1838.2
4803.812136	1838.05
4804.88101	1838.05
4805.949884	1837.87
4807.018758	1837.75
4808.087632	1837.36
4809.156506	1836.97
4810.22538	1836.75
4811.294254	1836.23
4812.363128	1835.59
4813.432002	1835.4
4814.500876	1835.4
4815.56975	1835.57
4816.638625	1835.26
4817.707499	1834.78
4818.776373	1834.8
4819.845247	1834.59
4820.914121	1834.26
4821.982995	1834.07
4823.051869	1833.64
4824.120743	1833.19
4825.189617	1832.88
4826.258491	1832.44
4827.327365	1832.29
4828.396239	1831.84
4829.465113	1831.62
4830.533987	1831.67
4831.602861	1831.33
4832.671736	1831.09
4833.74061	1830.42
4834.809484	1830.02
4835.878358	1829.61
4836.947232	1829.34
4838.016106	1829.08
4839.08498	1829.01
4840.153854	1828.76
4841.222728	1828.48
4842.291602	1828.3
4843.360476	1827.91
4844.42935	1827.8
4845.498224	1827.64
4846.567098	1827.41
4847.635973	1827.43
4848.704847	1827.16
4849.773721	1826.81
4850.842595	1826.68
4851.911469	1826.42
4852.980343	1826.25
4854.040179	1825.99
4855.100016	1825.8
4856.159852	1825.68
4857.219688	1825.3
4858.279525	1824.81
4859.339361	1824.55
4860.399197	1824.3
4861.459034	1824.37
4862.51887	1824.4
4863.578706	1824.06
4864.638542	1823.72
4865.698379	1823.67
4866.758215	1823.32
4867.818051	1822.92
4868.877888	1822.79
4869.937724	1822.47
4870.99756	1822.18
4872.057397	1822.03
4873.117233	1821.69
4874.177069	1821.42
4875.236906	1821.4
4876.296742	1821.02
4877.356578	1820.78
4878.416415	1821.03
4879.476251	1820.88
4880.536087	1820.72
4881.595924	1821.05
4882.65576	1820.81
4883.715596	1821.07
4884.775433	1820.76
4885.835269	1820.52
4886.895105	1820.82
4887.954942	1820.44
4889.014778	1820
4890.074614	1820.01
4891.134451	1819.8
4892.194287	1819.59
4893.254123	1819.33
4894.31396	1818.96
4895.373796	1818.58
4896.433632	1818.19
4897.493469	1817.84
4898.553305	1817.54
4899.613141	1817.67
4900.672978	1817.66
4901.732814	1817.62
4902.79265	1817.94
4903.852487	1817.75
4904.912323	1817.56
4905.972159	1817.84
4907.031996	1817.61
4908.091832	1817.37
4909.151668	1817.36
4910.211505	1816.77
4911.271341	1816.04
4912.331177	1815.47
4913.391014	1815.13
4914.45085	1814.88
4915.510686	1814.59
4916.570523	1814.31
4917.630359	1814.12
4918.690195	1813.84
4919.750032	1813.6
4920.809868	1813.1
4921.869704	1812.63
4922.929541	1812.06
4923.989377	1811.51
4925.049213	1811.08
4926.10905	1810.54
4927.168886	1810.02
4928.228722	1809.64
4929.288559	1809.24
4930.348395	1809.32
4931.408231	1809.01
4932.468068	1808.78
4933.527904	1808.75
4934.58774	1808.52
4935.647577	1808.3
4936.707413	1808.45
4937.767249	1808.41
4938.827085	1808.24
4939.886922	1808.23
4940.946758	1807.86
4942.006594	1807.47
4943.066431	1806.84
4944.126267	1806.19
4945.186103	1805.9
4946.24594	1805.46
4947.305776	1805.11
4948.365612	1805.26
4949.425449	1805.03
4950.485285	1804.79
4951.545121	1804.98
4952.604958	1804.72
4953.664794	1804.5
4954.72463	1804.82
4955.784467	1804.59
4956.844303	1804.26
4957.904139	1804.39
4958.963976	1803.99
4960.023812	1803.57
4961.083648	1803.38
4962.143485	1802.9
4963.203321	1802.61
4964.263157	1802.79
4965.322994	1802.4
4966.38283	1802.1
4967.442666	1802.24
4968.502503	1801.98
4969.562339	1801.76
4970.622175	1801.95
4971.682012	1801.78
4972.741848	1801.82
4973.801684	1801.53
4974.861521	1801.28
4975.921357	1801.16
4976.981193	1800.86
4978.04103	1800.5
4979.100866	1800.6
4980.160702	1800.67
4981.220539	1800.71
4982.280375	1800.98
4983.340211	1800.75
4984.400048	1800.48
4985.459884	1800.56
4986.51972	1800.39
4987.579557	1800.06
4988.639393	1799.91
4989.699229	1799.63
4990.759066	1799.33
4991.818902	1799.26
4992.878738	1799.19
4993.938575	1799.16
4994.998411	1799.66
4996.058247	1799.72
4997.118084	1799.72
4998.17792	1800.02
4999.237756	1800.19
5000.297593	1800.06
5001.357429	1800.53
5002.417265	1800.67
5003.477102	1800.89
5004.536938	1801.25
5005.596774	1801.17
5006.656611	1800.87
5007.716447	1800.67
5008.776283	1800.21
5009.83612	1799.9
5010.895956	1799.43
5011.955792	1798.92
5013.015628	1798.76
5014.075465	1798.4
5015.135301	1798.11
5016.195137	1798.1
5017.254974	1798.01
5018.31481	1797.99
5019.374646	1798.48
5020.434483	1798.51
5021.494319	1798.16
5022.554155	1797.97
5023.613992	1797.64
5024.673828	1797.36
5025.733664	1797.2
5026.793501	1796.98
5027.853337	1796.83
5028.913173	1796.69
5029.97301	1796.03
5031.032846	1795.64
5032.092682	1795.57
5033.152519	1795.34
5034.212355	1795.06
5035.272191	1795.13
5036.332028	1794.64
5037.391864	1794.14
5038.4517	1794.22
5039.511537	1794.03
5040.571373	1794.24
5041.631209	1793.99
5042.691046	1793.65
5043.750882	1793.69
5044.810718	1793.38
5045.870555	1793.06
5046.930391	1792.79
5047.990227	1792.48
5049.050064	1792.17
5050.1099	1791.84
5051.169736	1791.41
5052.229573	1791.04
5053.289409	1790.84
5054.349245	1790.51
5055.409082	1790.06
5056.468918	1789.51
5057.528754	1789.12
5058.588591	1788.76
5059.648427	1788.33
5060.708263	1788.06
5061.7681	1787.85
5062.827936	1787.54
5063.887772	1787.14
5064.947609	1786.74
5066.007445	1786.47
5067.067281	1786.15
5068.112443	1785.73
5069.157605	1785.47
5070.202767	1785.2
5071.247929	1784.98
5072.293091	1784.78
5073.338253	1784.57
5074.383415	1784.38
5075.428577	1784.17
5076.473739	1783.87
5077.518901	1783.58
5078.564063	1783.35
5079.609225	1783.24
5080.654387	1783.05
5081.699549	1782.66
5082.744711	1782.56
5083.789873	1782.17
5084.835035	1782.1
5085.880197	1781.92
5086.925359	1781.73
5087.970521	1781.64
5089.015683	1781.57
5090.060845	1781.55
5091.106007	1781.45
5092.151169	1781.45
5093.196331	1781.36
5094.241492	1781.34
5095.286654	1781.32
5096.331816	1781.42
5097.376978	1781.35
5098.42214	1781.22
5099.467302	1781.07
5100.512464	1780.99
5101.557626	1780.84
5102.602788	1780.69
5103.64795	1780.5
5104.693112	1780
5105.738274	1779.65
5106.783436	1779.61
5107.828598	1779.42
5108.87376	1779.19
5109.918922	1778.85
5110.964084	1778.65
5112.009246	1778.53
5113.054408	1778.48
5114.09957	1778.6
5115.144732	1778.49
5116.189894	1778.49
5117.235056	1778.58
5118.280218	1778.51
5119.32538	1778.26
5120.370542	1778.09
5121.415704	1778.23
5122.460866	1778.03
5123.506028	1777.75
5124.55119	1777.58
5125.596352	1777.28
5126.641514	1776.81
5127.686676	1776.67
5128.731837	1776.4
5129.776999	1776.07
5130.822161	1775.65
5131.867323	1775.37
5132.912485	1774.86
5133.957647	1774.43
5135.002809	1774.17
5136.047971	1773.97
5137.093133	1774
5138.138295	1774.08
5139.183457	1773.99
5140.228619	1773.77
5141.273781	1773.61
5142.318943	1773.82
5143.364105	1773.78
5144.409267	1773.38
5145.454429	1773.37
5146.499591	1772.96
5147.544753	1772.57
5148.589915	1772.62
5149.635077	1772.2
5150.680239	1771.82
5151.725401	1771.58
5152.770563	1771.64
5153.815725	1771.38
5154.860887	1771.06
5155.906049	1771.12
5156.951211	1770.95
5157.996373	1770.92
5159.041535	1770.85
5160.086697	1770.45
5161.131859	1770.13
5162.177021	1769.73
5163.222182	1769.58
5164.267344	1769.22
5165.312506	1768.81
5166.357668	1768.6
5167.40283	1768.27
5168.447992	1768.04
5169.493154	1768.08
5170.538316	1767.79
5171.583478	1767.61
5172.62864	1767.33
5173.673802	1767.46
5174.718964	1767.26
5175.764126	1766.97
5176.809288	1767
5177.85445	1766.43
5178.899612	1766.15
5179.944774	1766.36
5180.989936	1766.26
5182.035098	1766.17
5183.08026	1765.75
5184.125422	1765.63
5185.170584	1765.38
5186.215746	1764.95
5187.260908	1764.62
5188.30607	1764.23
5189.351232	1763.89
5190.396394	1763.8
5191.441556	1763.43
5192.486718	1763.14
5193.53188	1762.74
5194.577042	1762.54
5195.622204	1762.21
5196.667366	1761.78
5197.712527	1761.79
5198.757689	1761.55
5199.802851	1761.28
5200.848013	1761.21
5201.893175	1761.09
5202.938337	1760.7
5203.983499	1760.34
5205.028661	1760.32
5206.073823	1759.89
5207.118985	1759.53
5208.164147	1759.43
5209.209309	1759.05
5210.254471	1758.86
5211.299633	1758.85
5212.344795	1758.39
5213.389957	1757.82
5214.435119	1757.17
5215.480281	1756.86
5216.525443	1756.4
5217.570605	1756.02
5218.615767	1755.99
5219.660929	1755.68
5220.706091	1755.46
5221.751253	1755.76
5222.796415	1755.63
5223.841577	1755.57
5224.886739	1755.49
5225.931901	1755.89
5226.977063	1755.7
5228.022225	1755.72
5229.067387	1756.11
5230.112549	1755.68
5231.157711	1755.29
5232.202873	1754.93
5233.248034	1754.37
5234.293196	1753.82
5235.338358	1753.31
5236.38352	1753.18
5237.428682	1752.73
5238.473844	1752.67
5239.519006	1753.19
5240.564168	1753.21
5241.60933	1752.94
5242.654492	1753.11
5243.699654	1752.82
5244.744816	1752.34
5245.789978	1751.97
5246.83514	1751.87
5247.880302	1751.61
5248.925464	1751.28
5249.970626	1751.2
5251.015788	1750.82
5252.06095	1750.57
5253.106112	1750.48
5254.151274	1750.05
5255.196436	1749.67
5256.241598	1749.26
5257.28676	1749.27
5258.331922	1749.13
5259.377084	1748.79
5260.422246	1748.82
5261.467408	1748.51
5262.51257	1747.99
5263.557732	1747.54
5264.602894	1747.19
5265.648056	1746.88
5266.693218	1746.62
5267.738379	1746.63
5268.783541	1746.25
5269.828703	1745.85
5270.873865	1745.73
5271.919027	1745.39
5272.964189	1745.07
5274.009351	1744.86
5275.054513	1744.45
5276.099675	1744.12
5277.144837	1743.76
5278.189999	1743.79
5279.235161	1743.23
5280.280323	1742.76
5281.325485	1742.54
5282.370647	1741.95
5283.415809	1741.56
5284.460971	1741.59
5285.506133	1741.36
5286.551295	1740.84
5287.596457	1741.05
5288.641619	1740.79
5289.686781	1740.32
5290.731943	1739.88
5291.777105	1739.7
5292.822267	1739.23
5293.867429	1738.9
5294.912591	1738.93
5295.957753	1738.66
5297.002915	1738.29
5298.048077	1738.05
5299.093239	1737.45
5300.138401	1736.87
5301.183563	1736.33
5302.228724	1735.81
5303.273886	1735.05
5304.319048	1734.49
5305.36421	1734.2
5306.409372	1733.71
5307.454534	1733.24
5308.499696	1733.1
5309.544858	1732.63
5310.59002	1732.08
5311.635182	1731.65
5312.680344	1731.52
5313.725506	1731.14
5314.770668	1730.68
5315.81583	1730.71
5316.860992	1730.38
5317.906154	1730.13
5318.951316	1730.7
5319.996478	1730.74
5321.04164	1730.42
5322.086802	1730.04
5323.131964	1730.04
5324.177126	1729.73
5325.222288	1729.43
5326.26745	1729.52
5327.312612	1729.14
5328.357774	1728.78
5329.402936	1728.62
5330.448098	1728.17
5331.49326	1727.59
5332.538422	1726.9
5333.583584	1726.36
5334.628746	1725.79
5335.673908	1725.27
5336.71907	1725.18
5337.764231	1724.79
5338.809393	1724.32
5339.854555	1723.87
5340.899717	1723.44
5341.944879	1723.06
5342.990041	1722.6
5344.035203	1721.89
5345.080365	1721.45
5346.125527	1721.16
5347.170689	1721.23
5348.215851	1720.9
5349.261013	1720.45
5350.306175	1720.67
5351.351337	1720.38
5352.396499	1720.19
5353.441661	1719.73
5354.486823	1719.43
5355.531985	1718.96
5356.577147	1718.46
5357.622309	1718.16
5358.667471	1717.84
5359.712633	1717.55
5360.757795	1717.63
5361.802957	1717.51
5362.848119	1717.29
5363.893281	1717.06
5364.938443	1716.83
5365.983605	1716.56
5367.028767	1716.23
5368.073929	1715.99
5369.119091	1715.63
5370.164253	1715.31
5371.209415	1715.7
5372.254576	1715.93
5373.299738	1716.11
5374.3449	1716.24
5375.390062	1716.59
5376.435224	1716.48
5377.480386	1716.17
5378.525548	1715.84
5379.57071	1715.58
5380.615872	1715.11
5381.661034	1714.42
5382.706196	1713.81
5383.751358	1713.12
5384.79652	1712.39
5385.841682	1712
5386.886844	1711.43
5387.932006	1710.85
5388.977168	1710.53
5390.02233	1710.08
5391.067492	1709.69
5392.112654	1709.44
5393.157816	1708.91
5394.202978	1708.38
5395.24814	1708
5396.293302	1707.79
5397.338464	1707.35
5398.353445	1706.96
5399.368427	1706.66
5400.383408	1706.52
5401.39839	1706.03
5402.413371	1705.71
5403.428353	1705.55
5404.443334	1705.34
5405.458316	1705
5406.473298	1704.83
5407.488279	1704.48
5408.503261	1704.17
5409.518242	1703.98
5410.533224	1703.74
5411.548205	1703.37
5412.563187	1703.21
5413.578168	1702.75
5414.59315	1702.23
5415.608131	1701.94
5416.623113	1701.62
5417.638094	1700.94
5418.653076	1700.74
5419.668057	1700.3
5420.683039	1699.95
5421.69802	1699.67
5422.713002	1699.36
5423.727984	1698.96
5424.742965	1699.2
5425.757947	1699.13
5426.772928	1698.92
5427.78791	1698.73
5428.802891	1698.59
5429.817873	1698.51
5430.832854	1698.88
5431.847836	1698.51
5432.862817	1698.16
5433.877799	1697.57
5434.89278	1697.1
5435.907762	1696.59
5436.922743	1696.5
5437.937725	1696.52
5438.952707	1696.28
5439.967688	1696.17
5440.98267	1695.82
5441.997651	1695.22
5443.012633	1694.45
5444.027614	1693.87
5445.042596	1693.31
5446.057577	1692.74
5447.072559	1692.15
5448.08754	1691.54
5449.102522	1691.09
5450.117503	1690.65
5451.132485	1690.19
5452.147466	1689.57
5453.162448	1689.21
5454.177429	1688.63
5455.192411	1688.41
5456.207393	1688.04
5457.222374	1687.63
5458.237356	1687.11
5459.252337	1686.58
5460.267319	1686.29
5461.2823	1686.37
5462.297282	1686.08
5463.312263	1685.81
5464.327245	1685.51
5465.342226	1685.21
5466.357208	1684.88
5467.372189	1684.81
5468.387171	1684.5
5469.402152	1684.13
5470.417134	1683.93
5471.432115	1683.73
5472.447097	1683.65
5473.462079	1683.86
5474.47706	1683.34
5475.492042	1682.92
5476.507023	1682.61
5477.522005	1682.31
5478.536986	1682
5479.551968	1681.98
5480.566949	1681.3
5481.581931	1680.62
5482.596912	1679.39
5483.611894	1678.06
5484.626875	1676.95
5485.641857	1676.12
5486.656838	1675.29
5487.67182	1674.49
5488.686802	1674.05
5489.701783	1673.92
5490.716765	1673.89
5491.731746	1674.21
5492.746728	1674.12
5493.761709	1673.85
5494.776691	1673.48
5495.791672	1673.21
5496.806654	1672.91
5497.821635	1672.53
5498.836617	1672
5499.851598	1671.38
5500.86658	1670.77
5501.881561	1670.29
5502.896543	1669.83
5503.911524	1669.47
5504.926506	1668.89
5505.941488	1668.48
5506.956469	1668.1
5507.971451	1667.63
5508.986432	1667.24
5510.001414	1666.83
5511.016395	1666.4
5512.031377	1665.87
5513.046358	1665.37
5514.06134	1665.02
5515.076321	1664.72
5516.091303	1664.15
5517.106284	1663.57
